291	1936	0
291	14679	0
291	7224	0
291	3294	0
291	10211	0
291	6543	0
291	12075	0
291	1753	0
291	3904	0
291	5011	0
291	13464	0
291	6045	0
291	6558	0
291	7120	0
292	1774	1
292	11735	0
293	918	1
293	9158	0
294	24	1
294	3247	0
295	924	1
295	2783	0
296	8	1
296	506	1
296	594	1
296	437	1
296	11182	0
296	11301	0
296	10536	0
296	4257	0
297	434	1
297	774	1
297	9803	0
297	6136	0
298	5	1
298	4878	0
299	935	1
299	658	0
300	349	1
300	10796	0
301	349	1
301	14310	0
302	82	1
302	9978	0
303	945	1
303	199	1
303	11250	0
303	9646	0
304	854	1
304	6015	0
305	950	1
305	951	1
305	3410	0
305	4625	0
306	954	1
306	4969	0
307	95	1
307	4483	0
308	290	1
308	8301	0
309	5	1
309	8465	0
310	212	1
310	1960	0
311	1794	1
311	8	1
311	298	1
311	395	1
311	465	1
311	349	1
311	4852	0
311	8356	0
311	2823	0
311	10180	0
311	10526	0
311	6462	0
312	7040	1
312	514	1
312	10562	0
312	1790	0
313	125	1
313	11259	0
314	5	1
314	14181	0
315	617	1
315	18	1
315	1096	0
315	1328	0
316	5	1
316	2807	1
316	10215	0
316	8489	0
317	568	1
317	4432	0
318	5	1
318	12840	0
319	994	1
319	9393	0
320	995	1
320	14726	0
321	836	1
321	5430	0
322	1824	1
322	717	1
322	998	1
322	1351	1
322	3676	0
322	2551	0
322	3551	0
322	7837	0
323	5	1
323	9958	0
324	5	1
324	3006	0
325	8	1
325	5	1
325	14740	0
325	7950	0
326	1008	1
326	1622	0
327	5	1
327	11950	0
328	1012	1
328	12209	0
329	231	1
329	4578	0
330	5	1
330	6721	0
331	696	1
331	14830	0
332	5	1
332	5437	0
333	487	1
333	13629	0
334	1236	1
334	1844	1
334	1845	1
334	5898	0
334	189	0
334	441	0
335	65	1
335	898	1
335	772	1
335	678	1
335	487	1
335	330	1
335	12	1
335	1010	1
335	467	1
335	1653	1
335	533	1
335	1847	1
335	1493	1
335	1849	1
335	1852	1
335	381	1
335	894	1
335	351	1
335	14811	0
335	13123	0
335	4284	0
335	255	0
335	2295	0
335	9309	0
335	10310	0
335	8864	0
335	5432	0
335	6179	0
335	7064	0
335	2683	0
335	1748	0
335	621	0
335	13534	0
335	11156	0
335	7383	0
335	3890	0
336	141	1
336	9739	0
337	349	1
337	4986	0
338	128	1
338	1714	0
339	1334	1
339	884	1
339	62	1
339	5014	0
339	797	0
339	2526	0
340	1043	1
340	3396	0
341	1014	1
341	12284	0
342	7	1
342	1856	0
343	1472	1
343	6533	0
344	672	1
344	5258	0
345	1876	1
345	1374	1
345	591	1
345	2410	0
345	5415	0
345	4344	0
346	329	1
346	1840	0
347	5	1
347	11690	0
348	5	1
348	7913	0
349	1882	1
349	9834	0
350	1794	1
350	1931	1
350	5	1
350	1933	1
350	7252	0
350	1170	0
350	6520	0
350	5973	0
351	1477	1
351	238	1
351	11875	0
351	2721	0
352	1301	1
352	12846	0
353	125	1
353	3911	0
354	375	1
354	5796	0
355	349	1
355	6929	0
356	795	1
356	1378	0
357	2000	1
357	13052	0
358	10	1
358	275	1
358	6500	0
358	9653	0
359	413	1
359	10545	0
360	2009	1
360	2620	0
361	1377	1
361	275	1
361	1375	1
361	4198	0
361	6439	0
361	8168	0
362	24	1
362	70	0
363	5	1
363	10507	0
364	2029	1
364	14793	0
365	2040	1
365	6044	0
366	745	1
366	2580	0
367	866	1
367	1474	0
368	2057	1
368	745	1
368	5	1
368	395	0
368	7161	0
368	7922	0
369	10	1
369	1668	0
370	4864	1
370	513	1
370	5	1
370	6	1
370	138	1
370	2069	1
370	24	1
370	802	1
370	1701	1
370	2086	1
370	805	1
370	1578	1
370	1709	1
370	429	1
370	431	1
370	433	1
370	1332	1
370	1847	1
370	2104	1
370	184	1
370	2233	1
370	583	1
370	1101	1
370	1358	1
370	81	1
370	467	1
370	981	1
370	1110	1
370	87	1
370	356	1
370	103	1
370	489	1
370	1130	1
370	1899	1
370	1645	1
370	1646	1
370	881	1
370	1010	1
370	756	1
370	631	1
370	4857	1
370	1271	1
370	2792	0
370	2143	0
370	10670	0
370	12961	0
370	509	0
370	5598	0
370	5732	0
370	3731	0
370	11854	0
370	8354	0
370	19	0
370	4595	0
370	12853	0
370	7259	0
370	7680	0
370	13128	0
370	13896	0
370	14292	0
370	8973	0
370	7938	0
370	5218	0
370	12957	0
370	1883	0
370	6241	0
370	12810	0
370	4834	0
370	6709	0
370	11067	0
370	14708	0
370	13080	0
370	10476	0
370	3872	0
370	339	0
370	772	0
370	13492	0
370	13471	0
370	13693	0
370	9667	0
370	3549	0
370	7479	0
370	10138	0
370	6805	0
371	5	1
371	9218	0
372	284	1
372	1509	0
373	102	1
373	8441	0
374	1344	1
374	5	1
374	8	1
374	1869	1
374	2303	1
374	6193	0
374	2748	0
374	10422	0
374	13460	0
374	8482	0
375	103	1
375	4073	0
376	489	1
376	304	1
376	1010	1
376	531	1
376	123	1
376	5623	0
376	642	0
376	13850	0
376	1407	0
376	306	0
377	1378	1
377	11218	0
378	2342	1
378	11876	0
379	5	1
379	918	1
379	10226	0
379	7725	0
380	8	1
380	1237	0
381	1539	1
381	396	1
381	3966	0
381	14035	0
382	845	1
382	14735	0
383	5	1
383	4861	0
384	321	1
384	796	1
384	14433	0
384	5398	0
385	1282	1
385	1027	1
385	2372	1
385	5	1
385	901	1
385	2375	1
385	2376	1
385	2124	1
385	653	1
385	1229	1
385	112	1
385	1652	1
385	1560	1
385	505	1
385	2801	0
385	7461	0
385	10164	0
385	11334	0
385	11411	0
385	6703	0
385	13413	0
385	14649	0
385	14033	0
385	14754	0
385	9774	0
385	6336	0
385	5365	0
385	10330	0
386	1396	1
386	173	0
387	1882	1
387	111	0
388	240	1
388	5903	0
389	56	1
389	14316	0
390	3264	1
390	5	1
390	10370	0
390	7944	0
391	951	1
391	7710	0
392	704	1
392	1024	1
392	1860	1
392	806	1
392	617	1
392	2385	1
392	2387	1
392	2388	1
392	3833	0
392	1915	0
392	4796	0
392	211	0
392	663	0
392	7857	0
392	5598	0
392	9028	0
393	1486	1
393	286	0
394	643	1
394	679	1
394	265	1
394	1933	1
394	529	1
394	467	1
394	732	1
394	11949	0
394	4350	0
394	10880	0
394	8616	0
394	3046	0
394	10945	0
394	2140	0
395	951	1
395	13891	0
396	5	1
396	13627	0
397	103	1
397	7427	0
398	209	1
398	11423	0
399	400	1
399	2418	1
399	12	1
399	8934	0
399	12955	0
399	7950	0
400	3098	1
400	1932	1
400	10457	0
400	12905	0
401	1033	1
401	2868	1
401	12142	0
401	1329	0
402	285	1
402	12652	0
403	5	1
403	4009	0
404	5	1
404	3911	0
405	2440	1
405	1622	1
405	133	0
405	3809	0
406	393	1
406	63	0
407	400	1
407	4240	0
408	8	1
408	14654	0
409	2443	1
409	7328	0
410	414	1
410	10176	0
411	2256	1
411	10664	0
412	1298	1
412	14834	0
413	218	1
413	1643	1
413	1493	1
413	11352	0
413	6940	0
413	8391	0
414	5	1
414	11894	0
415	451	1
415	374	0
416	2462	1
416	4425	0
417	490	1
417	2972	0
418	2280	1
418	3934	0
419	95	1
419	2272	0
420	5	1
420	329	1
420	395	1
420	2479	1
420	1392	1
420	2485	1
420	533	1
420	2487	1
420	10536	0
420	3274	0
420	5702	0
420	1761	0
420	895	0
420	11398	0
420	1255	0
420	4398	0
421	5	1
421	6206	0
422	5	1
422	4759	0
423	2498	1
423	2497	1
423	90	1
423	11531	0
423	9890	0
423	12311	0
424	248	1
424	3740	0
425	802	1
425	12430	0
426	601	1
426	14006	0
427	117	1
427	13799	0
428	1775	1
428	142	0
429	8	1
429	10549	0
430	68	1
430	12671	0
431	2529	1
431	676	1
431	678	1
431	467	1
431	854	1
431	890	1
431	763	1
431	445	1
431	3789	0
431	14541	0
431	3924	0
431	79	0
431	10953	0
431	10588	0
431	7993	0
431	8337	0
432	496	1
432	8617	0
433	2544	1
433	3019	1
433	14509	0
433	1976	0
434	8	1
434	8841	0
435	578	1
435	164	1
435	5	1
435	269	1
435	4825	1
435	2548	1
435	601	1
435	1374	1
435	14092	0
435	14825	0
435	6381	0
435	14863	0
435	2475	0
435	13356	0
435	10501	0
435	1292	0
436	10	1
436	7223	0
437	440	1
437	969	1
437	970	1
437	971	1
437	845	1
437	846	1
437	1423	1
437	973	1
437	690	1
437	434	1
437	405	1
437	1110	1
437	2551	1
437	213	1
437	1211	1
437	2775	0
437	10911	0
437	509	0
437	14761	0
437	8906	0
437	10753	0
437	5648	0
437	4755	0
437	7699	0
437	9298	0
437	9616	0
437	12102	0
437	14842	0
437	2610	0
437	11050	0
438	1752	1
438	273	1
438	533	1
438	1334	1
438	13597	0
438	11352	0
438	8157	0
438	4220	0
439	2560	1
439	1971	1
439	110	1
439	4578	0
439	5853	0
439	9686	0
440	290	1
440	8	1
440	349	1
440	283	1
440	284	1
440	285	1
440	3343	0
440	7065	0
440	3954	0
440	11950	0
440	13350	0
440	10284	0
441	381	1
441	8380	0
442	455	1
442	12919	0
443	898	1
443	2580	1
443	2238	1
443	1717	0
443	152	0
443	12908	0
444	506	1
444	9554	0
445	696	1
445	103	1
445	5366	0
445	6691	0
446	5	1
446	13433	0
447	774	1
447	2298	0
448	90	1
448	1325	0
449	363	1
449	6800	0
450	62	1
450	8919	0
451	506	1
451	275	1
451	1719	0
451	9143	0
452	1298	1
452	3370	0
453	2443	1
453	2824	0
454	1849	1
454	1947	1
454	14886	0
454	9900	0
455	10	1
455	451	1
455	689	0
455	3604	0
456	955	1
456	767	1
456	5010	0
456	6460	0
457	400	1
457	14466	0
458	5	1
458	7701	0
459	395	1
459	2351	0
460	81	1
460	14913	0
461	8	1
461	7514	0
462	10	1
462	9524	0
463	8	1
463	1289	1
463	269	1
463	24	1
463	1845	1
463	1344	1
463	1345	1
463	451	1
463	1349	1
463	75	1
463	1741	1
463	1486	1
463	2256	1
463	81	1
463	854	1
463	356	1
463	103	1
463	2416	1
463	114	1
463	763	1
463	6471	0
463	9940	0
463	10899	0
463	3503	0
463	3040	0
463	3110	0
463	11773	0
463	14536	0
463	11604	0
463	1501	0
463	3447	0
463	7661	0
463	7744	0
463	4332	0
463	4730	0
463	3006	0
463	10744	0
463	2139	0
463	5188	0
463	11886	0
464	17	1
464	11574	0
465	1477	1
465	2509	1
465	8175	0
465	13208	0
466	1418	1
466	3758	0
467	1838	1
467	2803	0
468	5	1
468	1581	1
468	1518	1
468	1460	1
468	1044	1
468	1110	1
468	762	0
468	9404	0
468	3400	0
468	5624	0
468	6205	0
468	120	0
469	330	1
469	5108	0
470	2303	1
470	4646	0
471	1056	1
471	2289	0
472	139	1
472	12	1
472	349	1
472	894	1
472	13833	0
472	1289	0
472	1401	0
472	9593	0
473	1266	1
473	11889	0
474	1741	1
474	10	1
474	5	1
474	2342	1
474	10854	0
474	833	0
474	9945	0
474	6171	0
475	385	1
475	4723	0
476	451	1
476	5	1
476	1545	1
476	1012	1
476	349	1
476	14931	0
476	3390	0
476	5377	0
476	13108	0
476	7546	0
477	1840	1
477	1801	1
477	13495	0
477	5385	0
478	5	1
478	389	1
478	238	1
478	689	1
478	1460	1
478	631	1
478	2042	1
478	349	1
478	1375	1
478	10895	0
478	4788	0
478	12944	0
478	3279	0
478	12061	0
478	6917	0
478	7765	0
478	11039	0
478	7931	0
479	482	1
479	5807	0
480	618	1
480	10309	0
481	240	1
481	9006	0
482	574	1
482	2101	0
483	1824	1
483	12922	0
484	304	1
484	12028	0
485	157	1
485	6472	0
486	707	1
486	2711	1
486	5527	0
486	13322	0
487	2349	1
487	10573	0
488	1539	1
488	6217	0
489	631	1
489	11461	0
490	5	1
490	7552	0
491	196	1
491	4455	0
492	2618	1
492	14663	0
493	2720	1
493	10238	0
494	103	1
494	11936	0
495	245	1
495	5684	0
496	1457	1
496	1109	0
497	5	1
497	5112	0
498	346	1
498	5	1
498	9607	0
498	918	0
499	240	1
499	1613	1
499	3646	1
499	7830	0
499	12822	0
499	12764	0
500	539	1
500	10615	0
501	8	1
501	5103	0
502	8	1
502	90	1
502	935	1
502	14312	0
502	3864	0
502	13914	0
503	196	1
503	1582	0
504	5	1
504	10907	0
505	2736	1
505	1923	0
506	36	1
506	7390	0
507	2245	1
507	2495	0
508	1840	1
508	349	1
508	263	1
508	4458	0
508	1936	0
508	6064	0
509	90	1
509	14633	0
510	717	1
510	600	0
511	2064	1
511	8198	0
512	104	1
512	5	1
512	1942	0
512	14266	0
513	5	1
513	4636	0
514	982	1
514	14323	0
515	2762	1
515	1653	1
515	2053	0
515	11510	0
516	72	1
516	269	1
516	11515	0
516	3310	0
517	672	1
517	2042	1
517	1643	1
517	7604	0
517	5505	0
517	4889	0
518	578	1
518	12312	0
519	2784	1
519	1849	1
519	126	1
519	1887	0
519	8940	0
519	6861	0
520	5	1
520	8843	0
521	1056	1
521	321	1
521	3171	1
521	5	1
521	10	1
521	234	1
521	464	1
521	703	1
521	4415	0
521	3617	0
521	8573	0
521	7958	0
521	11643	0
521	138	0
521	6837	0
521	1957	0
522	2801	1
522	3939	0
523	106	1
523	691	0
524	6	1
524	8099	0
525	1545	1
525	3075	0
526	2497	1
526	1652	1
526	2807	1
526	6358	0
526	10841	0
526	14203	0
527	1207	1
527	3089	0
528	1493	1
528	13299	0
529	275	1
529	3186	0
530	349	1
530	11410	0
531	1024	1
531	385	1
531	5	1
531	6	1
531	265	1
531	651	1
531	1298	1
531	2835	1
531	1301	1
531	1432	1
531	2844	1
531	413	1
531	2848	1
531	2850	1
531	2852	1
531	2342	1
531	807	1
531	298	1
531	1451	1
531	5040	1
531	1458	1
531	1465	1
531	451	1
531	599	1
531	349	1
531	745	1
531	3694	1
531	750	1
531	2293	1
531	1271	1
531	1402	1
531	253	1
531	2814	1
531	767	1
531	5366	0
531	1035	0
531	10893	0
531	14052	0
531	14148	0
531	10450	0
531	10483	0
531	9161	0
531	5183	0
531	6075	0
531	645	0
531	7939	0
531	4243	0
531	2248	0
531	4114	0
531	12042	0
531	490	0
531	10922	0
531	5147	0
531	163	0
531	13761	0
531	595	0
531	1384	0
531	6239	0
531	13419	0
531	8236	0
531	9679	0
531	9754	0
531	7851	0
531	4555	0
531	7943	0
531	5474	0
531	11554	0
531	5827	0
532	2069	1
532	779	0
533	1933	1
533	14356	0
534	2868	1
534	1602	0
535	1110	1
535	10048	0
536	465	1
536	2257	1
536	63	1
536	9977	0
536	14403	0
536	155	0
537	1344	1
537	260	1
537	198	1
537	265	1
537	2891	1
537	140	1
537	1646	1
537	1334	1
537	380	1
537	12273	0
537	2279	0
537	1969	0
537	2020	0
537	5977	0
537	6933	0
537	5709	0
537	1921	0
537	4563	0
538	2233	1
538	321	0
539	356	1
539	5	1
539	745	1
539	1071	1
539	1814	1
539	953	1
539	9957	0
539	738	0
539	3610	0
539	1426	0
539	7506	0
539	1835	0
540	36	1
540	7948	0
541	1028	1
541	269	1
541	14540	0
541	1027	0
542	12	1
542	1763	0
543	846	1
543	8471	0
544	679	1
544	3619	0
545	860	1
545	1332	1
545	13078	0
545	3102	0
546	349	1
546	5	1
546	3980	0
546	378	0
547	349	1
547	11727	0
548	5	1
548	14453	0
549	5	1
549	7673	0
550	81	1
550	5908	0
551	240	1
551	11473	0
552	81	1
552	3001	1
552	1933	0
552	7554	0
553	8	1
553	14302	0
554	1344	1
554	221	1
554	7679	0
554	6768	0
555	1235	1
555	4588	0
556	1468	1
556	11319	0
557	3016	1
557	465	1
557	13388	0
557	13374	0
558	5	1
558	1353	0
559	802	1
559	3586	0
560	445	1
560	4039	1
560	9136	0
560	4262	0
561	90	1
561	5658	0
562	1071	1
562	9143	0
563	151	1
563	12592	0
564	3051	1
564	13906	0
565	4235	1
565	6425	0
566	329	1
566	4778	0
567	10	1
567	2891	1
567	6844	0
567	5376	0
568	95	1
568	523	0
569	3070	1
569	3071	1
569	4972	0
569	3461	0
570	436	1
570	6833	0
571	3073	1
571	5725	0
572	5	1
572	14834	0
573	8	1
573	5	1
573	2038	0
573	9213	0
574	516	1
574	901	1
574	651	1
574	1179	1
574	1061	1
574	681	1
574	1196	1
574	1198	1
574	433	1
574	1468	1
574	455	1
574	204	1
574	854	1
574	2009	1
574	2011	1
574	95	1
574	618	1
574	106	1
574	627	1
574	631	1
574	7929	0
574	8516	0
574	4162	0
574	2910	0
574	1890	0
574	7792	0
574	3742	0
574	4959	0
574	4270	0
574	5304	0
574	3209	0
574	6204	0
574	4757	0
574	1727	0
574	8683	0
574	5789	0
574	12310	0
574	9165	0
574	6649	0
574	8626	0
575	3090	1
575	3406	1
575	10861	0
575	2858	0
576	259	1
576	8714	0
577	5	1
577	6251	0
578	3099	1
578	10729	0
579	1349	1
579	3433	0
580	968	1
580	2238	1
580	5472	0
580	5684	0
581	5	1
581	1438	0
582	721	1
582	13202	0
583	1801	1
583	5	1
583	2304	0
583	14663	0
584	5	1
584	3570	0
585	3125	1
585	13399	0
586	5	1
586	2399	0
587	5	1
587	1298	0
588	81	1
588	5369	0
589	644	1
589	14726	0
590	8	1
590	2814	0
591	422	1
591	10607	0
592	1847	1
592	3180	0
593	290	1
593	905	0
594	445	1
594	11636	0
595	3169	1
595	3171	1
595	3172	1
595	836	1
595	12	1
595	1229	1
595	431	1
595	591	1
595	337	1
595	1652	1
595	90	1
595	796	1
595	11573	0
595	9614	0
595	7635	0
595	4257	0
595	14641	0
595	6371	0
595	4350	0
595	10035	0
595	2080	0
595	4894	0
595	10011	0
595	5995	0
596	867	1
596	1947	1
596	139	1
596	5	1
596	13847	0
596	12104	0
596	6683	0
596	1086	0
597	438	1
597	842	0
598	413	1
598	126	1
598	12976	0
598	11928	0
599	95	1
599	6967	0
600	106	1
600	6	1
600	8789	0
600	3395	0
601	5	1
601	103	1
601	11357	0
601	4810	0
602	451	1
602	995	1
602	1061	1
602	102	1
602	268	1
602	82	1
602	1179	1
602	510	1
602	2269	0
602	2297	0
602	2287	0
602	3712	0
602	9177	0
602	5924	0
602	1170	0
602	8505	0
603	995	1
603	12	1
603	2293	1
603	2255	1
603	8526	0
603	14453	0
603	14111	0
603	8598	0
604	12	1
604	1597	0
605	5	1
605	5791	0
606	32	1
606	2497	1
606	1282	1
606	995	1
606	389	1
606	2247	1
606	234	1
606	3214	1
606	177	1
606	1235	1
606	1270	1
606	2807	1
606	3198	1
606	1083	1
606	3229	1
606	126	1
606	13679	0
606	2530	0
606	7911	0
606	12336	0
606	12130	0
606	4375	0
606	11313	0
606	2595	0
606	1703	0
606	9024	0
606	9070	0
606	11122	0
606	490	0
606	1311	0
606	11447	0
606	9104	0
607	1794	1
607	389	1
607	263	1
607	8	1
607	1801	1
607	266	1
607	10	1
607	18	1
607	1043	1
607	149	1
607	793	1
607	3233	1
607	3234	1
607	163	1
607	805	1
607	1581	1
607	3247	1
607	3249	1
607	1458	1
607	2227	1
607	1460	1
607	437	1
607	1334	1
607	950	1
607	3252	1
607	2233	1
607	1849	1
607	1466	1
607	1084	1
607	3257	1
607	1211	1
607	1727	1
607	3259	1
607	3263	1
607	3264	1
607	3261	1
607	2372	1
607	837	1
607	330	1
607	2255	1
607	2385	1
607	1110	1
607	346	1
607	3198	1
607	1755	1
607	3038	1
607	3169	1
607	242	1
607	2548	1
607	505	1
607	894	1
607	8648	0
607	2379	0
607	13972	0
607	11642	0
607	5880	0
607	5899	0
607	8981	0
607	9773	0
607	6271	0
607	275	0
607	11141	0
607	5266	0
607	12496	0
607	1932	0
607	11863	0
607	6312	0
607	1218	0
607	166	0
607	509	0
607	8119	0
607	10965	0
607	14670	0
607	11777	0
607	2462	0
607	9200	0
607	11161	0
607	4367	0
607	13142	0
607	694	0
607	11779	0
607	6343	0
607	14779	0
607	3487	0
607	14097	0
607	8514	0
607	7044	0
607	1348	0
607	2875	0
607	7322	0
607	9158	0
607	239	0
607	9382	0
607	13970	0
607	3821	0
607	1781	0
607	3232	0
607	8752	0
607	106	0
607	2454	0
607	1671	0
607	6469	0
608	1432	1
608	3290	1
608	10399	0
608	12527	0
609	1553	1
609	2899	1
609	5	1
609	10532	0
609	3167	0
609	4471	0
610	580	1
610	971	1
610	973	1
610	15	1
610	2899	1
610	213	1
610	470	1
610	3290	1
610	2238	1
610	11553	0
610	9603	0
610	1931	0
610	3520	0
610	11468	0
610	2870	0
610	9908	0
610	6284	0
610	5838	0
611	342	1
611	13276	0
612	65	1
612	901	1
612	1643	1
612	1933	1
612	854	1
612	3881	0
612	4914	0
612	7110	0
612	6547	0
612	9594	0
613	3300	1
613	487	1
613	681	1
613	1323	1
613	691	1
613	662	1
613	1174	0
613	4292	0
613	746	0
613	4886	0
613	2332	0
613	2026	0
614	1313	1
614	5	1
614	1858	0
614	183	0
615	2128	1
615	4963	0
616	1840	1
616	9893	0
617	5	1
617	10329	0
618	5	1
618	863	1
618	3416	0
618	13027	0
619	1488	1
619	1486	1
619	8333	0
619	7772	0
620	204	1
620	464	1
620	81	1
620	1457	1
620	691	1
620	95	1
620	2970	0
620	317	0
620	13197	0
620	8730	0
620	7285	0
620	12972	0
621	3436	1
621	431	1
621	3406	0
621	10741	0
622	3143	1
622	10551	0
623	5	1
623	10182	0
624	5	1
624	6558	0
625	618	1
625	627	1
625	1732	1
625	5	1
625	4021	0
625	4101	0
625	10798	0
625	11018	0
626	1516	1
626	11441	0
627	105	1
627	618	1
627	10540	0
627	4963	0
628	601	1
628	14285	0
629	8	1
629	3738	0
630	2327	1
630	6899	0
631	1010	1
631	8160	0
632	248	1
632	8681	0
633	743	1
633	8709	0
634	772	1
634	5	1
634	774	1
634	3340	1
634	1271	1
634	1852	1
634	2559	1
634	3393	0
634	5332	0
634	9742	0
634	9221	0
634	1814	0
634	5500	0
634	14939	0
635	105	1
635	2580	1
635	63	1
635	14903	0
635	5252	0
635	8513	0
636	74	1
636	14063	0
637	5	1
637	6038	0
638	872	1
638	7177	0
639	5	1
639	10602	0
640	5	1
640	395	1
640	591	1
640	5103	1
640	594	1
640	1142	1
640	14045	0
640	14305	0
640	534	0
640	9947	0
640	10910	0
640	9971	0
641	385	1
641	2238	1
641	11462	0
641	11157	0
642	65	1
642	514	1
642	644	1
642	5	1
642	266	1
642	2350	1
642	1622	1
642	4824	0
642	1688	0
642	8173	0
642	8336	0
642	12378	0
642	12402	0
642	11231	0
643	2497	1
643	3234	1
643	1252	1
643	5	1
643	3406	1
643	18	1
643	2868	1
643	184	1
643	347	1
643	9961	0
643	8438	0
643	622	0
643	1780	0
643	3959	0
643	13422	0
643	9292	0
643	2666	0
643	1793	0
644	35	1
644	4824	0
645	2443	1
645	349	1
645	14423	0
645	13977	0
646	1466	1
646	1467	1
646	6235	0
646	11640	0
647	720	1
647	942	1
647	7076	0
647	635	0
648	599	1
648	1248	0
649	1084	1
649	2462	1
649	9318	0
649	9126	0
650	3437	1
650	9797	0
651	5	1
651	3787	0
652	519	1
652	9864	0
653	564	1
653	7129	0
654	5	1
654	2789	1
654	1320	1
654	3465	1
654	12	1
654	1613	1
654	591	1
654	304	1
654	689	1
654	894	1
654	3445	1
654	1751	1
654	504	1
654	3099	1
654	413	1
654	126	1
654	8901	0
654	13539	0
654	10729	0
654	1595	0
654	2326	0
654	11662	0
654	12225	0
654	11445	0
654	10060	0
654	8205	0
654	7643	0
654	2554	0
654	5046	0
654	7685	0
654	6765	0
654	10472	0
655	1751	1
655	3883	0
656	266	1
656	8710	0
657	5	1
657	2298	0
658	1732	1
658	5	1
658	591	1
658	14258	0
658	1882	0
658	408	0
659	266	1
659	3229	1
659	1230	1
659	3231	0
659	7942	0
659	3770	0
660	8	1
660	12371	0
661	12	1
661	9903	0
662	1301	1
662	525	1
662	11137	0
662	14606	0
663	2497	1
663	5	1
663	806	1
663	106	1
663	526	1
663	15	1
663	2616	1
663	3579	1
663	7000	0
663	10249	0
663	2385	0
663	6702	0
663	4130	0
663	8664	0
663	1578	0
663	12571	0
664	8	1
664	56	1
664	103	1
664	11584	0
664	669	0
664	7127	0
665	2244	1
665	238	1
665	376	1
665	220	1
665	62	1
665	4719	0
665	13229	0
665	3453	0
665	13692	0
665	14034	0
666	106	1
666	10139	0
667	5	1
667	8018	0
668	5	1
668	9076	0
669	358	1
669	1198	1
669	1775	1
669	1270	1
669	3614	1
669	3743	1
669	8690	0
669	5257	0
669	3333	0
669	5198	0
669	1967	0
669	8181	0
670	888	1
670	3617	1
670	1010	1
670	2696	0
670	12317	0
670	12959	0
671	95	1
671	10605	0
672	184	1
672	3204	1
672	1141	1
672	13026	0
672	8929	0
672	12600	0
673	533	1
673	894	1
673	519	1
673	2870	0
673	2579	0
673	4734	0
674	1415	1
674	14171	0
675	431	1
675	9025	0
676	77	1
676	5	1
676	1188	0
676	8613	0
677	2303	1
677	580	0
678	3234	1
678	2020	1
678	1008	1
678	952	1
678	62	1
678	946	0
678	2102	0
678	1096	0
678	13702	0
678	14179	0
679	2674	1
679	7537	0
680	940	1
680	14862	0
681	1344	1
681	2496	1
681	160	1
681	68	1
681	5	1
681	3719	1
681	8	1
681	1289	1
681	10	1
681	2891	1
681	1578	1
681	6027	1
681	720	1
681	1622	1
681	24	1
681	1465	1
681	413	1
681	8669	0
681	6354	0
681	106	0
681	14745	0
681	1767	0
681	1801	0
681	12634	0
681	790	0
681	1802	0
681	1531	0
681	13697	0
681	9316	0
681	11548	0
681	5957	0
681	14677	0
681	6665	0
681	3622	0
682	3261	1
682	3263	1
682	8415	0
682	14067	0
683	1335	1
683	2673	0
684	644	1
684	4615	0
685	836	1
685	6006	0
686	1142	1
686	12567	0
687	351	1
687	6465	0
688	1332	1
688	3941	0
689	81	1
689	289	1
689	631	1
689	14854	0
689	3591	0
689	10642	0
690	5	1
690	9631	0
691	5	1
691	5267	0
692	599	1
692	2083	0
693	8	1
693	11782	0
694	837	1
694	1230	1
694	2255	1
694	3229	1
694	510	1
694	1469	0
694	14320	0
694	4351	0
694	13668	0
694	6164	0
695	68	1
695	13715	0
696	464	1
696	1637	0
697	3342	1
697	1423	1
697	531	1
697	405	1
697	819	1
697	2238	1
697	967	1
697	968	1
697	969	1
697	970	1
697	971	1
697	973	1
697	846	1
697	845	1
697	213	1
697	4825	1
697	3804	1
697	2912	1
697	2042	1
697	10465	0
697	6490	0
697	14515	0
697	10965	0
697	8482	0
697	3744	0
697	9234	0
697	7530	0
697	2279	0
697	12156	0
697	12766	0
697	9422	0
697	2883	0
697	8914	0
697	5539	0
697	10628	0
697	13343	0
697	2224	0
697	13124	0
698	5	1
698	3402	0
699	8	1
699	2633	1
699	451	1
699	13578	0
699	14424	0
699	5782	0
700	1027	1
700	12024	0
701	5	1
701	12644	0
702	289	1
702	1847	1
702	7399	0
702	7708	0
703	356	1
703	4155	0
704	3844	1
704	1562	0
705	558	1
705	2522	0
706	730	1
706	227	0
707	2443	1
707	9023	0
708	8	1
708	8455	0
709	2560	1
709	1349	1
709	8	1
709	42	1
709	750	1
709	95	1
709	2915	0
709	7639	0
709	3057	0
709	7621	0
709	3702	0
709	7863	0
710	2544	1
710	594	1
710	1613	1
710	1293	0
710	13083	0
710	8971	0
711	4805	1
711	6	1
711	3877	1
711	8	1
711	298	1
711	10	1
711	1709	1
711	3726	1
711	77	1
711	2448	1
711	242	1
711	1336	1
711	3993	1
711	13880	0
711	6677	0
711	4018	0
711	5266	0
711	7891	0
711	6059	0
711	14428	0
711	5211	0
711	11272	0
711	10234	0
711	2584	0
711	8482	0
711	217	0
712	767	1
712	12246	0
713	5	1
713	9864	0
714	1516	1
714	6251	0
715	18	1
715	2773	0
716	151	1
716	3300	0
717	1209	1
717	4935	0
718	5	1
718	5555	0
719	2848	1
719	516	1
719	8	1
719	2293	1
719	4566	1
719	249	1
719	381	1
719	5801	0
719	5357	0
719	10003	0
719	8852	0
719	1388	0
719	2630	0
719	5098	0
720	8003	1
